date,averageprice,totalvolume,4046,4225,4770,totalbags,smallbags,largebags,xlargebags,type,year,region,gst_avocado,gst_organic,gst_avocado_recipe,gst_avocado_toast,gst_avocado_sandwich,gst_organic_avocado,season
2015-12-06,1.49,8216.98,4787.28,85.7,0.0,3344.0,3344.0,0.0,0.0,organic,2015,Houston,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.92,145740.44,4067.0,89452.99,13570.12,38650.33,19365.92,17733.68,1550.73,conventional,2015,Indianapolis,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.31,2106.77,301.9,898.59,0.0,906.28,320.0,586.28,0.0,organic,2015,Indianapolis,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.19,93337.13,65041.02,7716.82,703.2,19876.09,8770.31,11105.78,0.0,conventional,2015,Jacksonville,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.87,2080.56,1762.15,43.1,18.64,333.33,256.67,0.0,0.0,organic,2015,Jacksonville,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.89,244024.83,94777.64,107758.8,5227.59,30694.05,30201.26,492.79,0.0,conventional,2015,LasVegas,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.97,4459.56,2223.41,2505.19,0.0,76.67,76.67,0.0,0.0,organic,2015,LasVegas,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.66,3048290.53,1204232.39,682692.02,64728.33,1096637.79,997845.83,92324.72,6467.24,conventional,2015,LosAngeles,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.23,43059.51,9738.84,11520.76,1.57,21798.34,21632.95,165.39,0.0,organic,2015,LosAngeles,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.83,103277.35,2186.88,65644.34,4604.01,30842.12,10619.03,19216.17,1006.92,conventional,2015,Louisville,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.19,1391.25,15.13,868.57,0.0,507.55,0.0,507.55,0.0,organic,2015,Louisville,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.25,340513.61,247061.97,34861.19,83.27,58507.18,25297.27,33209.91,0.0,conventional,2015,MiamiFtLauderdale,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.49,1054.07,2.3,1.3,0.0,1050.47,1043.8,6.67,0.0,organic,2015,MiamiFtLauderdale,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.0,2233138.01,507201.58,1154808.22,133316.89,437811.32,377999.41,57793.89,2018.02,conventional,2015,Midsouth,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.59,43426.6,1765.38,24285.58,2239.72,15135.92,7305.22,7830.7,0.0,organic,2015,Midsouth,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.0,130989.23,88033.66,9655.78,5447.67,27852.12,22956.94,4797.18,98.0,conventional,2015,Nashville,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.49,4204.87,394.56,2569.3,0.0,1241.01,620.0,621.01,0.0,organic,2015,Nashville,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.94,185395.2,117854.69,21553.04,325.0,45662.47,49172.32,3839.67,0.0,conventional,2015,NewOrleansMobile,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.35,2211.53,294.65,0.0,0.0,1916.88,1916.88,0.0,0.0,organic,2015,NewOrleansMobile,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.2,1068971.54,15730.1,887708.08,892.62,164640.74,136643.23,27997.51,0.0,conventional,2015,NewYork,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.65,18494.23,4117.08,7226.46,1106.58,6044.11,200.3,5843.81,0.0,organic,2015,NewYork,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.14,3218494.55,85444.57,2541186.76,3341.42,588521.8,547611.8,40901.19,8.81,conventional,2015,Northeast,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.53,67245.25,2430.46,13280.16,217.07,47119.41,29475.97,17643.44,0.0,organic,2015,Northeast,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.11,303058.29,3320.11,261503.41,94.18,38140.59,38140.59,0.0,0.0,conventional,2015,NorthernNewEngland,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.61,9278.66,11.96,78.95,0.0,9187.75,9184.42,3.33,0.0,organic,2015,NorthernNewEngland,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.2,199063.82,190361.54,21555.66,121.93,42163.27,24098.62,18064.65,0.0,conventional,2015,Orlando,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.85,2811.06,1961.6,52.79,0.0,550.0,796.67,0.0,0.0,organic,2015,Orlando,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.18,346896.0,16536.57,254808.6,540.52,75010.31,67405.8,7596.24,8.27,conventional,2015,Philadelphia,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.35,5104.74,257.73,1520.73,23.75,5298.14,64.68,5233.46,0.0,organic,2015,Philadelphia,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.56,1105500.34,760680.02,271207.14,13354.8,60258.38,60255.64,2.74,0.0,conventional,2015,PhoenixTucson,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.87,5936.27,4843.94,832.33,0.0,260.0,260.0,0.0,0.0,organic,2015,PhoenixTucson,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.21,61870.23,1712.54,41481.83,1081.56,17594.3,8739.98,8854.32,0.0,conventional,2015,Pittsburgh,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.55,1313.49,332.88,238.73,0.0,741.88,555.08,186.8,0.0,organic,2015,Pittsburgh,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.08,1245289.61,579077.46,394656.96,13005.11,258550.08,243961.62,13539.44,1049.02,conventional,2015,Plains,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.92,21986.87,3959.16,13652.88,368.09,5050.64,3518.24,1532.4,0.0,organic,2015,Plains,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.73,743770.2,90996.95,270188.87,13360.01,369224.37,363808.78,4531.76,883.83,conventional,2015,Portland,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.66,12668.99,934.4,8211.33,0.0,3523.26,7.43,3515.83,0.0,organic,2015,Portland,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.97,210379.48,54037.25,84518.32,26500.57,45323.34,45120.91,202.43,0.0,conventional,2015,RaleighGreensboro,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.82,3494.91,146.52,2097.0,481.06,831.76,798.35,33.41,0.0,organic,2015,RaleighGreensboro,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.98,176731.22,65474.44,77494.48,7028.58,26733.72,26727.63,6.09,0.0,conventional,2015,RichmondNorfolk,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.67,3089.71,42.65,1608.75,180.4,1214.41,1060.0,154.41,0.0,organic,2015,RichmondNorfolk,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.01,99519.99,41191.54,30145.95,100.43,22565.73,22565.73,0.0,0.0,conventional,2015,Roanoke,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.55,3016.06,95.84,2193.93,0.0,760.44,483.33,277.11,0.0,organic,2015,Roanoke,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.07,318280.23,82537.98,184349.52,13205.04,38644.34,38638.58,0.0,5.76,conventional,2015,Sacramento,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.43,7422.92,1835.84,4810.97,0.0,776.11,762.78,13.33,0.0,organic,2015,Sacramento,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.67,565516.62,196490.3,209350.93,17406.01,142269.38,114044.25,28225.13,0.0,conventional,2015,SanDiego,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.83,5564.87,1256.25,5300.75,0.0,544.7,541.37,3.33,0.0,organic,2015,SanDiego,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.06,694982.49,102771.75,498975.34,37321.12,55914.28,55171.77,638.89,103.62,conventional,2015,SanFrancisco,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.92,15144.79,1663.88,13355.31,0.0,125.6,125.6,0.0,0.0,organic,2015,SanFrancisco,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.81,726504.61,117507.93,131571.17,9120.48,380463.57,380298.38,0.0,165.19,conventional,2015,Seattle,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,2.06,16605.6,556.65,11750.04,14.68,4284.23,11.87,3649.63,0.0,organic,2015,Seattle,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.97,217965.37,125440.43,47118.94,9427.71,46316.9,40092.42,6203.8,20.68,conventional,2015,SouthCarolina,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.73,3775.9,369.89,1195.56,295.4,1710.42,1594.12,116.3,0.0,organic,2015,SouthCarolina,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.76,4938526.47,2271088.12,1989750.87,38648.11,639039.37,496732.56,141970.0,336.81,conventional,2015,SouthCentral,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.49,52066.09,22080.38,4496.4,0.0,25489.31,25094.13,395.18,0.0,organic,2015,SouthCentral,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.13,2205550.58,1520190.48,248205.38,15672.86,421481.86,275520.16,145934.58,27.12,conventional,2015,Southeast,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.66,26746.71,10128.33,5808.76,431.28,10378.34,8091.5,2286.84,0.0,organic,2015,Southeast,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.85,100233.67,18780.0,39234.39,2758.78,39460.5,15204.47,513.71,0.0,conventional,2015,Spokane,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,2.09,1153.0,56.94,825.93,0.0,123.08,0.0,123.08,0.0,organic,2015,Spokane,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.09,147544.08,60481.9,25222.92,27.18,61812.08,53742.31,8069.77,0.0,conventional,2015,StLouis,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,2.12,2339.64,733.63,1478.08,0.0,127.93,24.55,103.38,0.0,organic,2015,StLouis,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.38,50632.73,874.9,21285.35,11.91,15306.35,15306.35,0.0,0.0,conventional,2015,Syracuse,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.56,1803.0,0.0,54.03,0.0,1748.97,1738.06,0.0,0.0,organic,2015,Syracuse,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.17,227131.21,145404.19,29926.02,43.83,51757.17,33251.65,18505.52,0.0,conventional,2015,Tampa,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.76,1739.62,919.89,16.4,0.0,803.33,803.33,0.0,0.0,organic,2015,Tampa,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.89,28800396.57,9405464.36,12160838.62,931830.63,6302262.96,5005077.36,1233956.21,63229.39,conventional,2015,TotalUS,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.52,514112.96,90203.21,212582.74,4066.09,207260.92,108684.49,98576.43,0.0,organic,2015,TotalUS,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.75,6202513.84,2097720.52,2051392.83,107568.34,1945832.15,688674.0,582846.33,2224.99,conventional,2015,West,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,1.39,139927.17,22320.01,49596.02,61.25,67949.89,1722.92,92499.97,0.0,organic,2015,West,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,0.74,623231.77,335446.83,133434.18,21088.12,69838.35,68233.56,1604.79,0.0,conventional,2015,WestTexNewMexico,31.0,77.0,46.0,8.0,36.0,21.0,1
2015-12-06,2.08,4638.1,1395.02,2238.04,61.71,943.33,943.33,0.0,0.0,organic,2015,WestTexNewMexico,31.0,75.0,43.0,8.0,19.0,24.0,4
2015-12-13,0.93,118220.22,794.7,109149.67,130.5,8145.35,8042.21,103.14,0.0,conventional,2015,Albany,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.85,995.96,10.44,178.7,0.0,806.82,806.82,0.0,0.0,organic,2015,Albany,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.96,417772.47,324932.28,31019.08,275.8,61545.31,38903.57,22628.21,13.53,conventional,2015,Atlanta,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.78,3610.91,1589.39,1581.83,0.0,439.69,208.32,231.37,0.0,organic,2015,Atlanta,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.15,619509.33,44400.26,399851.59,24291.2,150966.28,149070.4,1895.88,0.0,conventional,2015,BaltimoreWashington,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.72,12403.85,550.57,4510.99,337.45,7004.84,2920.24,4084.6,0.0,organic,2015,BaltimoreWashington,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.99,58461.05,27148.61,2985.73,6458.44,21868.27,21842.87,4.44,20.96,conventional,2015,Boise,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.87,4054.49,26.21,738.96,2.58,3286.74,73.33,2139.36,0.0,organic,2015,Boise,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.01,549945.76,4641.02,455362.38,219.4,89722.96,89523.38,199.58,0.0,conventional,2015,Boston,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.55,8563.97,18.24,434.18,251.75,7859.8,7848.99,10.81,0.0,organic,2015,Boston,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.35,98473.23,1421.12,40783.22,66.45,56202.44,56202.44,0.0,0.0,conventional,2015,BuffaloRochester,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.45,4317.94,0.0,130.62,0.0,4187.32,1502.72,2684.6,0.0,organic,2015,BuffaloRochester,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.87,5259354.3,1806690.08,1627240.76,232985.13,1592438.33,1404012.0,126664.37,8275.96,conventional,2015,California,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.39,98605.4,13609.24,47527.65,3.05,38474.55,25661.06,14114.76,0.0,organic,2015,California,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.95,157146.19,31727.46,62544.19,23842.95,39031.59,35793.08,3238.51,0.0,conventional,2015,Charlotte,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.9,2720.17,321.35,1353.35,527.18,518.29,473.33,44.96,0.0,organic,2015,Charlotte,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.07,668601.5,40380.09,451470.42,94162.53,82588.46,76829.42,5693.75,65.29,conventional,2015,Chicago,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.59,24059.71,876.48,23109.9,0.0,73.33,73.33,0.0,0.0,organic,2015,Chicago,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.79,207513.04,3802.6,123544.78,4574.03,75464.86,15835.2,58783.54,846.12,conventional,2015,CincinnatiDayton,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.32,8699.18,234.08,6153.05,0.0,2238.78,440.58,1798.2,0.0,organic,2015,CincinnatiDayton,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.03,124617.07,69742.59,21750.83,12957.84,20165.81,14642.3,4307.42,1216.09,conventional,2015,Columbus,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.59,2253.92,330.43,1469.69,0.0,453.8,169.47,284.33,0.0,organic,2015,Columbus,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.79,980891.18,476178.99,319789.56,62436.8,122485.83,114978.22,7472.99,34.62,conventional,2015,DallasFtWorth,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.43,12224.14,6036.65,389.17,0.0,5798.32,5798.32,0.0,0.0,organic,2015,DallasFtWorth,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.83,741702.5,96222.34,321764.32,29349.34,294366.5,34244.4,260040.92,81.18,conventional,2015,Denver,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.36,24285.79,7419.99,3155.41,33.27,13707.07,444.05,13263.02,0.0,organic,2015,Denver,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.05,275587.85,132206.07,38088.87,47788.47,54242.79,48318.35,2843.43,6342.66,conventional,2015,Detroit,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.53,5677.68,1494.58,2748.69,0.0,1434.41,196.67,1237.74,0.0,organic,2015,Detroit,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.24,117645.69,3809.88,165454.45,3264.07,40989.06,38257.02,2231.37,500.67,conventional,2015,GrandRapids,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.55,2093.11,1024.98,891.47,0.0,176.66,176.66,0.0,0.0,organic,2015,GrandRapids,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.03,2608448.06,463349.67,1342449.84,228576.54,574072.01,409909.7,148004.93,16157.38,conventional,2015,GreatLakes,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.53,65341.66,7762.24,46066.59,3.12,11512.83,4150.64,7362.19,0.0,organic,2015,GreatLakes,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.14,187058.65,27053.78,107144.99,229.97,52629.91,51752.86,877.05,0.0,conventional,2015,HarrisburgScranton,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,2.0,3109.42,68.06,235.65,19.56,4006.96,1597.46,2409.5,0.0,organic,2015,HarrisburgScranton,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.19,238558.16,4439.86,186550.43,332.83,47235.04,46493.47,741.57,0.0,conventional,2015,HartfordSpringfield,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,2.34,6923.91,75.32,2154.16,2410.25,2284.18,2284.18,0.0,0.0,organic,2015,HartfordSpringfield,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.73,998752.95,412187.8,386865.21,81450.04,118249.9,69011.01,48622.22,616.67,conventional,2015,Houston,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.35,11494.89,4757.11,93.57,0.0,6644.21,6636.26,7.95,0.0,organic,2015,Houston,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.03,125342.89,4904.51,69984.32,11398.44,39055.62,21259.82,15580.08,2215.72,conventional,2015,Indianapolis,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.35,2068.47,275.19,898.59,0.0,866.5,184.16,682.34,0.0,organic,2015,Indianapolis,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.96,140036.16,100533.31,8913.72,703.2,30390.01,11312.69,19064.31,13.01,conventional,2015,Jacksonville,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.9,1478.7,1132.66,42.17,10.54,293.33,293.33,0.0,0.0,organic,2015,Jacksonville,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.95,216119.35,94777.64,68490.51,4942.71,41643.52,33834.13,7809.39,0.0,conventional,2015,LasVegas,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.89,5606.22,1979.71,3117.37,0.0,509.14,408.49,100.65,0.0,organic,2015,LasVegas,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.74,2690296.07,1072331.45,456120.56,67975.05,1093869.01,962784.81,123270.26,7813.94,conventional,2015,LosAngeles,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.14,51913.12,8067.97,13612.91,0.0,30232.24,21066.55,9165.69,0.0,organic,2015,LosAngeles,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.91,76543.82,1830.69,65644.34,1613.63,25724.07,11718.37,13677.35,328.35,conventional,2015,Louisville,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.52,1111.9,28.91,798.1,0.0,284.89,0.0,284.89,0.0,organic,2015,Louisville,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.97,529317.46,387065.94,49363.2,85.47,92802.85,38463.54,54339.31,0.0,conventional,2015,MiamiFtLauderdale,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.5,1366.32,8.91,11.73,0.0,1345.68,1345.68,0.0,0.0,organic,2015,MiamiFtLauderdale,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.03,2233138.01,515063.58,1060753.67,113979.43,503346.14,377999.41,57239.73,831.54,conventional,2015,Midsouth,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.68,46565.74,2651.64,24678.0,1960.98,17275.12,10126.62,7148.5,0.0,organic,2015,Midsouth,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.91,153425.94,103097.4,11175.45,6145.91,33007.18,23065.69,9806.94,134.55,conventional,2015,Nashville,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.53,4594.71,394.56,2602.48,0.0,1241.01,696.67,702.92,0.0,organic,2015,Nashville,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.86,204217.2,119689.49,31214.29,437.88,52875.54,44564.8,8310.74,0.0,conventional,2015,NewOrleansMobile,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.6,1529.16,424.7,0.0,0.0,1104.46,1104.46,0.0,0.0,organic,2015,NewOrleansMobile,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.12,1254805.29,15990.38,975504.52,1657.92,261652.47,222446.62,39205.85,0.0,conventional,2015,NewYork,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.9,23927.09,2764.18,6739.98,4130.01,10292.92,7553.74,2739.18,0.0,organic,2015,NewYork,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.09,3696551.52,81055.1,2852333.86,4716.39,758446.17,706707.82,51734.84,3.51,conventional,2015,Northeast,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.8,67245.25,3310.22,12755.23,7637.49,52763.91,37344.72,15419.19,0.0,organic,2015,Northeast,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.95,407482.83,2970.12,369076.25,116.84,35319.62,35319.62,0.0,0.0,conventional,2015,NorthernNewEngland,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.62,8029.92,9.61,134.51,0.0,7885.8,7885.8,0.0,0.0,organic,2015,NorthernNewEngland,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.96,310101.52,217679.37,24260.86,168.63,67992.66,31407.15,36585.51,0.0,conventional,2015,Orlando,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.87,2437.13,1757.87,80.84,0.0,598.42,598.42,0.0,0.0,organic,2015,Orlando,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.18,352369.17,12500.24,244536.03,683.27,94649.63,87738.34,6908.05,3.24,conventional,2015,Philadelphia,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.79,7292.08,256.6,1559.27,952.44,4523.77,1098.51,5233.46,0.0,organic,2015,Philadelphia,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.66,907470.09,546182.56,241774.69,9429.99,110082.85,92028.11,18054.74,0.0,conventional,2015,PhoenixTucson,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.72,6991.24,5065.07,1160.53,0.0,260.0,765.64,0.0,0.0,organic,2015,PhoenixTucson,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.19,65332.74,1219.9,38684.45,959.83,24468.56,15525.47,8943.09,0.0,conventional,2015,Pittsburgh,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.56,852.98,283.91,46.87,0.0,522.2,555.08,167.4,0.0,organic,2015,Pittsburgh,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.02,1472501.13,695419.91,463238.46,17927.73,295915.03,266174.79,28516.98,1223.26,conventional,2015,Plains,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.82,24664.21,3395.15,13189.18,1592.19,6487.69,4488.01,1999.68,0.0,organic,2015,Plains,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.93,429103.52,94577.23,162734.28,12487.18,159304.83,159009.01,109.68,186.14,conventional,2015,Portland,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.93,67512.97,1262.85,20963.47,3.35,45283.3,21656.83,23626.47,0.0,organic,2015,Portland,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.97,207627.79,51042.68,84518.32,24041.02,45929.66,45573.83,355.83,0.0,conventional,2015,RaleighGreensboro,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.81,3270.51,240.87,2033.23,481.06,617.35,570.0,47.35,0.0,organic,2015,RaleighGreensboro,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.98,174380.77,57804.67,75113.57,7096.7,34365.83,26727.63,0.0,0.0,conventional,2015,RichmondNorfolk,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.67,3565.0,85.17,1608.75,194.01,1275.93,1213.84,62.09,0.0,organic,2015,RichmondNorfolk,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.01,99886.07,38378.38,34347.46,127.18,22565.73,22565.73,2.97,0.0,conventional,2015,Roanoke,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.55,3195.92,108.32,2452.48,0.0,635.12,483.33,168.01,0.0,organic,2015,Roanoke,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.0,376689.94,94854.9,221627.68,16953.75,43253.61,43250.73,2.88,0.0,conventional,2015,Sacramento,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.68,5141.65,1171.12,3811.97,0.0,158.56,158.56,0.0,0.0,organic,2015,Sacramento,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,0.84,462548.3,155111.21,118664.89,16726.87,172045.33,128053.44,28225.13,0.0,conventional,2015,SanDiego,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.27,12242.29,1084.4,5007.42,3.24,6147.23,674.51,5472.72,0.0,organic,2015,SanDiego,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.22,616016.46,127080.03,384958.63,34069.96,69907.84,69022.62,781.91,103.31,conventional,2015,SanFrancisco,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.94,13713.65,1379.97,12152.1,0.0,181.58,181.58,0.0,0.0,organic,2015,SanFrancisco,32.0,75.0,38.0,8.0,32.0,19.0,1
2015-12-13,1.05,726504.61,114813.13,156347.74,9650.5,173616.66,173537.66,35.61,43.39,conventional,2015,Seattle,32.0,75.0,38.0,8.0,32.0,19.0,1
